,BusId,RouteAccess,BusStops,Capacity,Speed,Direction,Source,Destination,Zone
826,827,63-D,"['63-D-00', '63-D-01', '63-D-02', '63-D-03', '63-D-04', '63-D-05', '63-D-06', '63-D-07', '63-D-08', '63-D-09', '63-D-10', '63-D-11', '63-D-12', '63-D-13', '63-D-14', '63-D-15', '63-D-16', '63-D-17', '63-D-18', '63-D-19', '63-D-20', '63-D-21', '63-D-22', '63-D-23', '63-D-24', '63-D-25', '63-D-26', '63-D-27', '63-D-28', '63-D-29', '63-D-30']",50,80,Down,63-D-00,63-D-30,Zone 1
827,828,63-U,"['63-U-00', '63-U-01', '63-U-02', '63-U-03', '63-U-04', '63-U-05', '63-U-06', '63-U-07', '63-U-08', '63-U-09', '63-U-10', '63-U-11', '63-U-12', '63-U-13', '63-U-14', '63-U-15', '63-U-16', '63-U-17', '63-U-18', '63-U-19', '63-U-20', '63-U-21', '63-U-22', '63-U-23', '63-U-24', '63-U-25', '63-U-26', '63-U-27']",50,80,Up,63-U-00,63-U-27,Zone 1
828,829,64-D,"['64-D-00', '64-D-01', '64-D-02', '64-D-03', '64-D-04', '64-D-05', '64-D-06', '64-D-07', '64-D-08', '64-D-09', '64-D-10', '64-D-11', '64-D-12', '64-D-13', '64-D-14', '64-D-15', '64-D-16', '64-D-17', '64-D-18', '64-D-19', '64-D-20', '64-D-21', '64-D-22', '64-D-23', '64-D-24', '64-D-25', '64-D-26', '64-D-27', '64-D-28', '64-D-29', '64-D-30', '64-D-31', '64-D-32', '64-D-33', '64-D-34', '64-D-35', '64-D-36', '64-D-37', '64-D-38']",50,80,Down,64-D-00,64-D-38,Zone 1
829,830,64-U,"['64-U-00', '64-U-01', '64-U-02', '64-U-03', '64-U-04', '64-U-05', '64-U-06', '64-U-07', '64-U-08', '64-U-09', '64-U-10', '64-U-11', '64-U-12', '64-U-13', '64-U-14', '64-U-15', '64-U-16', '64-U-17', '64-U-18', '64-U-19', '64-U-20', '64-U-21', '64-U-22', '64-U-23', '64-U-24', '64-U-25', '64-U-26', '64-U-27', '64-U-28', '64-U-29', '64-U-30', '64-U-31', '64-U-32', '64-U-33', '64-U-34', '64-U-35', '64-U-36', '64-U-37', '64-U-38']",50,80,Up,64-U-00,64-U-38,Zone 4
830,831,64A-D,"['64A-D-00', '64A-D-01', '64A-D-02', '64A-D-03', '64A-D-04', '64A-D-05', '64A-D-06', '64A-D-07', '64A-D-08', '64A-D-09', '64A-D-10', '64A-D-11', '64A-D-12', '64A-D-13', '64A-D-14', '64A-D-15', '64A-D-16', '64A-D-17', '64A-D-18', '64A-D-19', '64A-D-20', '64A-D-21', '64A-D-22', '64A-D-23', '64A-D-24', '64A-D-25', '64A-D-26', '64A-D-27', '64A-D-28', '64A-D-29', '64A-D-30']",50,80,Down,64A-D-00,64A-D-30,Zone 4
831,832,64A-U,"['64A-U-00', '64A-U-01', '64A-U-02', '64A-U-03', '64A-U-04', '64A-U-05', '64A-U-06', '64A-U-07', '64A-U-08', '64A-U-09', '64A-U-10', '64A-U-11', '64A-U-12', '64A-U-13', '64A-U-14', '64A-U-15', '64A-U-16', '64A-U-17', '64A-U-18', '64A-U-19', '64A-U-20', '64A-U-21', '64A-U-22', '64A-U-23', '64A-U-24', '64A-U-25']",50,80,Up,64A-U-00,64A-U-25,Zone 2
832,833,64B-D,"['64B-D-00', '64B-D-01', '64B-D-02', '64B-D-03', '64B-D-04', '64B-D-05', '64B-D-06', '64B-D-07', '64B-D-08', '64B-D-09', '64B-D-10', '64B-D-11', '64B-D-12', '64B-D-13', '64B-D-14', '64B-D-15', '64B-D-16', '64B-D-17', '64B-D-18', '64B-D-19', '64B-D-20', '64B-D-21', '64B-D-22', '64B-D-23', '64B-D-24', '64B-D-25', '64B-D-26', '64B-D-27', '64B-D-28', '64B-D-29', '64B-D-30', '64B-D-31']",50,80,Down,64B-D-00,64B-D-31,Zone 3
833,834,64B-U,"['64B-U-00', '64B-U-01', '64B-U-02', '64B-U-03', '64B-U-04', '64B-U-05', '64B-U-06', '64B-U-07', '64B-U-08', '64B-U-09', '64B-U-10', '64B-U-11', '64B-U-12', '64B-U-13', '64B-U-14', '64B-U-15', '64B-U-16', '64B-U-17', '64B-U-18', '64B-U-19', '64B-U-20', '64B-U-21', '64B-U-22', '64B-U-23', '64B-U-24', '64B-U-25', '64B-U-26', '64B-U-27', '64B-U-28', '64B-U-29', '64B-U-30', '64B-U-31']",50,80,Up,64B-U-00,64B-U-31,Zone 2
834,835,65-D,"['65-D-00', '65-D-01', '65-D-02', '65-D-03', '65-D-04', '65-D-05', '65-D-06', '65-D-07', '65-D-08', '65-D-09', '65-D-10', '65-D-11', '65-D-12', '65-D-13', '65-D-14', '65-D-15', '65-D-16', '65-D-17', '65-D-18', '65-D-19', '65-D-20', '65-D-21', '65-D-22', '65-D-23', '65-D-24', '65-D-25', '65-D-26', '65-D-27', '65-D-28', '65-D-29', '65-D-30', '65-D-31', '65-D-32', '65-D-33', '65-D-34', '65-D-35', '65-D-36', '65-D-37', '65-D-38', '65-D-39']",50,80,Down,65-D-00,65-D-39,Zone 3
835,836,65-U,"['65-U-00', '65-U-01', '65-U-02', '65-U-03', '65-U-04', '65-U-05', '65-U-06', '65-U-07', '65-U-08', '65-U-09', '65-U-10', '65-U-11', '65-U-12', '65-U-13', '65-U-14', '65-U-15', '65-U-16', '65-U-17', '65-U-18', '65-U-19', '65-U-20', '65-U-21', '65-U-22', '65-U-23', '65-U-24', '65-U-25', '65-U-26', '65-U-27', '65-U-28', '65-U-29', '65-U-30', '65-U-31', '65-U-32', '65-U-33', '65-U-34', '65-U-35', '65-U-36', '65-U-37']",50,80,Up,65-U-00,65-U-37,Zone 3
836,837,66-D,"['66-D-00', '66-D-01', '66-D-02', '66-D-03', '66-D-04', '66-D-05', '66-D-06', '66-D-07', '66-D-08', '66-D-09', '66-D-10', '66-D-11', '66-D-12', '66-D-13', '66-D-14', '66-D-15', '66-D-16', '66-D-17', '66-D-18', '66-D-19', '66-D-20', '66-D-21', '66-D-22', '66-D-23', '66-D-24', '66-D-25', '66-D-26', '66-D-27', '66-D-28', '66-D-29', '66-D-30', '66-D-31', '66-D-32', '66-D-33', '66-D-34', '66-D-35', '66-D-36', '66-D-37', '66-D-38', '66-D-39', '66-D-40', '66-D-41', '66-D-42', '66-D-43', '66-D-44', '66-D-45', '66-D-46', '66-D-47', '66-D-48', '66-D-49', '66-D-50', '66-D-51', '66-D-52', '66-D-53', '66-D-54']",50,80,Down,66-D-00,66-D-54,Zone 4
837,838,66-U,"['66-U-00', '66-U-01', '66-U-02', '66-U-03', '66-U-04', '66-U-05', '66-U-06', '66-U-07', '66-U-08', '66-U-09', '66-U-10', '66-U-11', '66-U-12', '66-U-13', '66-U-14', '66-U-15', '66-U-16', '66-U-17', '66-U-18', '66-U-19', '66-U-20', '66-U-21', '66-U-22', '66-U-23', '66-U-24', '66-U-25', '66-U-26', '66-U-27', '66-U-28', '66-U-29', '66-U-30', '66-U-31', '66-U-32', '66-U-33', '66-U-34', '66-U-35', '66-U-36', '66-U-37', '66-U-38', '66-U-39', '66-U-40', '66-U-41', '66-U-42', '66-U-43', '66-U-44', '66-U-45', '66-U-46', '66-U-47', '66-U-48', '66-U-49', '66-U-50', '66-U-51', '66-U-52', '66-U-53']",50,80,Up,66-U-00,66-U-53,Zone 4
838,839,67-D,"['67-D-01', '67-D-02', '67-D-03', '67-D-04', '67-D-05', '67-D-06', '67-D-07', '67-D-08', '67-D-09', '67-D-10', '67-D-11', '67-D-12', '67-D-13', '67-D-14', '67-D-15', '67-D-16', '67-D-17', '67-D-18', '67-D-19', '67-D-20', '67-D-21', '67-D-22', '67-D-23', '67-D-24', '67-D-25', '67-D-26', '67-D-27', '67-D-28', '67-D-29', '67-D-30', '67-D-31', '67-D-32', '67-D-33', '67-D-34', '67-D-35', '67-D-36', '67-D-37', '67-D-38', '67-D-39', '67-D-40', '67-D-41']",50,80,Down,67-D-01,67-D-41,Zone 4
839,840,67-U,"['67-U-01', '67-U-02', '67-U-03', '67-U-04', '67-U-05', '67-U-06', '67-U-07', '67-U-08', '67-U-09', '67-U-10', '67-U-11', '67-U-12', '67-U-13', '67-U-14', '67-U-15', '67-U-16', '67-U-17', '67-U-18', '67-U-19', '67-U-20', '67-U-21', '67-U-22', '67-U-23', '67-U-24', '67-U-25', '67-U-26', '67-U-27', '67-U-28', '67-U-29', '67-U-30', '67-U-31', '67-U-32', '67-U-33', '67-U-34', '67-U-35', '67-U-36', '67-U-37', '67-U-38', '67-U-39', '67-U-40']",50,80,Up,67-U-01,67-U-40,Zone 4
840,841,68A-D,"['68A-D-00', '68A-D-01', '68A-D-02', '68A-D-03', '68A-D-04', '68A-D-05', '68A-D-06', '68A-D-07', '68A-D-08', '68A-D-09', '68A-D-10', '68A-D-11', '68A-D-12', '68A-D-13', '68A-D-14', '68A-D-15', '68A-D-16', '68A-D-17', '68A-D-18', '68A-D-19', '68A-D-20', '68A-D-21', '68A-D-22', '68A-D-23', '68A-D-24', '68A-D-25', '68A-D-26', '68A-D-27', '68A-D-28', '68A-D-29', '68A-D-30', '68A-D-31', '68A-D-32', '68A-D-33', '68A-D-34', '68A-D-35', '68A-D-36', '68A-D-37', '68A-D-38', '68A-D-39', '68A-D-40', '68A-D-41', '68A-D-42', '68A-D-43']",50,80,Down,68A-D-00,68A-D-43,Zone 4
841,842,68A-U,"['68A-U-00', '68A-U-01', '68A-U-02', '68A-U-03', '68A-U-04', '68A-U-05', '68A-U-06', '68A-U-07', '68A-U-08', '68A-U-09', '68A-U-10', '68A-U-11', '68A-U-12', '68A-U-13', '68A-U-14', '68A-U-15', '68A-U-16', '68A-U-17', '68A-U-18', '68A-U-19', '68A-U-20', '68A-U-21', '68A-U-22', '68A-U-23', '68A-U-24', '68A-U-25', '68A-U-26', '68A-U-27', '68A-U-28', '68A-U-29', '68A-U-30', '68A-U-31', '68A-U-32', '68A-U-33', '68A-U-34', '68A-U-35', '68A-U-36', '68A-U-37', '68A-U-38', '68A-U-39', '68A-U-40', '68A-U-41', '68A-U-42', '68A-U-43']",50,80,Up,68A-U-00,68A-U-43,Zone 4
842,843,68B-D,"['68B-D-00', '68B-D-01', '68B-D-02', '68B-D-03', '68B-D-04', '68B-D-05', '68B-D-06', '68B-D-07', '68B-D-08', '68B-D-09', '68B-D-10', '68B-D-11', '68B-D-12', '68B-D-13', '68B-D-14', '68B-D-15', '68B-D-16', '68B-D-17', '68B-D-18', '68B-D-19', '68B-D-20', '68B-D-21', '68B-D-22', '68B-D-23', '68B-D-24', '68B-D-25', '68B-D-26', '68B-D-27', '68B-D-28', '68B-D-29', '68B-D-30', '68B-D-31', '68B-D-32', '68B-D-33', '68B-D-34', '68B-D-35', '68B-D-36', '68B-D-37', '68B-D-38', '68B-D-39', '68B-D-40']",50,80,Down,68B-D-00,68B-D-40,Zone 4
843,844,68B-U,"['68B-U-00', '68B-U-01', '68B-U-02', '68B-U-03', '68B-U-04', '68B-U-05', '68B-U-06', '68B-U-07', '68B-U-08', '68B-U-09', '68B-U-10', '68B-U-11', '68B-U-12', '68B-U-13', '68B-U-14', '68B-U-15', '68B-U-16', '68B-U-17', '68B-U-18', '68B-U-19', '68B-U-20', '68B-U-21', '68B-U-22', '68B-U-23', '68B-U-24', '68B-U-25', '68B-U-26', '68B-U-27', '68B-U-28', '68B-U-29', '68B-U-30', '68B-U-31', '68B-U-32', '68B-U-33', '68B-U-34', '68B-U-35', '68B-U-36', '68B-U-37', '68B-U-38', '68B-U-39', '68B-U-40']",50,80,Up,68B-U-00,68B-U-40,Zone 4
844,845,68S-D,"['68S-D-00', '68S-D-01', '68S-D-02', '68S-D-03', '68S-D-04', '68S-D-05', '68S-D-06', '68S-D-07', '68S-D-08', '68S-D-09', '68S-D-10', '68S-D-11', '68S-D-12', '68S-D-13', '68S-D-14', '68S-D-15', '68S-D-16', '68S-D-17', '68S-D-18', '68S-D-19', '68S-D-20', '68S-D-21', '68S-D-22', '68S-D-23', '68S-D-24', '68S-D-25', '68S-D-26', '68S-D-27', '68S-D-28', '68S-D-29', '68S-D-30', '68S-D-31', '68S-D-32', '68S-D-33', '68S-D-34', '68S-D-35']",50,80,Down,68S-D-00,68S-D-35,Zone 4
845,846,68S-U,"['68S-U-00', '68S-U-01', '68S-U-02', '68S-U-03', '68S-U-04', '68S-U-05', '68S-U-06', '68S-U-07', '68S-U-08', '68S-U-09', '68S-U-10', '68S-U-11', '68S-U-12', '68S-U-13', '68S-U-14', '68S-U-15', '68S-U-16', '68S-U-17', '68S-U-18', '68S-U-19', '68S-U-20', '68S-U-21', '68S-U-22', '68S-U-23', '68S-U-24', '68S-U-25', '68S-U-26', '68S-U-27', '68S-U-28', '68S-U-29', '68S-U-30', '68S-U-31', '68S-U-32', '68S-U-33', '68S-U-34', '68S-U-35', '68S-U-36']",50,80,Up,68S-U-00,68S-U-36,Zone 4
846,847,69-D,"['69-D-00', '69-D-01', '69-D-02', '69-D-03', '69-D-04', '69-D-05', '69-D-06', '69-D-07', '69-D-08', '69-D-09', '69-D-10', '69-D-11', '69-D-12', '69-D-13', '69-D-14', '69-D-15', '69-D-16', '69-D-17', '69-D-18', '69-D-19', '69-D-20', '69-D-21', '69-D-22', '69-D-23', '69-D-24', '69-D-25', '69-D-26', '69-D-27', '69-D-28', '69-D-29', '69-D-30', '69-D-31', '69-D-32', '69-D-33', '69-D-34', '69-D-35', '69-D-36', '69-D-37', '69-D-38', '69-D-39', '69-D-40', '69-D-41', '69-D-42', '69-D-43', '69-D-44', '69-D-45', '69-D-46', '69-D-47', '69-D-48', '69-D-49', '69-D-50', '69-D-51', '69-D-52', '69-D-53', '69-D-54', '69-D-55', '69-D-56', '69-D-57', '69-D-58', '69-D-59', '69-D-60', '69-D-61', '69-D-62', '69-D-63']",50,80,Down,69-D-00,69-D-63,Zone 4
847,848,69-U,"['69-U-00', '69-U-01', '69-U-02', '69-U-03', '69-U-04', '69-U-05', '69-U-06', '69-U-07', '69-U-08', '69-U-09', '69-U-10', '69-U-11', '69-U-12', '69-U-13', '69-U-14', '69-U-15', '69-U-16', '69-U-17', '69-U-18', '69-U-19', '69-U-20', '69-U-21', '69-U-22', '69-U-23', '69-U-24', '69-U-25', '69-U-26', '69-U-27', '69-U-28', '69-U-29', '69-U-30', '69-U-31', '69-U-32', '69-U-33', '69-U-34', '69-U-35', '69-U-36', '69-U-37', '69-U-38', '69-U-39', '69-U-40', '69-U-41', '69-U-42', '69-U-43', '69-U-44', '69-U-45', '69-U-46', '69-U-47', '69-U-48', '69-U-49', '69-U-50', '69-U-51', '69-U-52', '69-U-53', '69-U-54', '69-U-55', '69-U-56', '69-U-57', '69-U-58', '69-U-59', '69-U-60', '69-U-61', '69-U-62']",50,80,Up,69-U-00,69-U-62,Zone 4
848,849,7-D,"['7-D-00', '7-D-01', '7-D-02', '7-D-03', '7-D-04', '7-D-05', '7-D-06', '7-D-07', '7-D-08', '7-D-09', '7-D-10', '7-D-11', '7-D-12', '7-D-13', '7-D-14', '7-D-15', '7-D-16', '7-D-17', '7-D-18', '7-D-19', '7-D-20', '7-D-21', '7-D-22', '7-D-23', '7-D-24', '7-D-25', '7-D-26', '7-D-27', '7-D-28', '7-D-29', '7-D-30', '7-D-31', '7-D-32', '7-D-33', '7-D-34', '7-D-35', '7-D-36', '7-D-37', '7-D-38', '7-D-39', '7-D-40', '7-D-41', '7-D-42', '7-D-43', '7-D-44', '7-D-45', '7-D-46', '7-D-47', '7-D-48', '7-D-49', '7-D-50', '7-D-51', '7-D-52', '7-D-53']",50,80,Down,7-D-00,7-D-53,Zone 4
849,850,7-U,"['7-U-00', '7-U-01', '7-U-02', '7-U-03', '7-U-04', '7-U-05', '7-U-06', '7-U-07', '7-U-08', '7-U-09', '7-U-10', '7-U-11', '7-U-12', '7-U-13', '7-U-14', '7-U-15', '7-U-16', '7-U-17', '7-U-18', '7-U-19', '7-U-20', '7-U-21', '7-U-22', '7-U-23', '7-U-24', '7-U-25', '7-U-26', '7-U-27', '7-U-28', '7-U-29', '7-U-30', '7-U-31', '7-U-32', '7-U-33', '7-U-34', '7-U-35', '7-U-36', '7-U-37', '7-U-38', '7-U-39', '7-U-40', '7-U-41', '7-U-42', '7-U-43', '7-U-44', '7-U-45', '7-U-46', '7-U-47', '7-U-48', '7-U-49', '7-U-50', '7-U-51', '7-U-52', '7-U-53', '7-U-54']",50,80,Up,7-U-00,7-U-54,Zone 4
850,851,70-D,"['70-D-00', '70-D-01', '70-D-02', '70-D-03', '70-D-04', '70-D-05', '70-D-06', '70-D-07', '70-D-08', '70-D-09', '70-D-10', '70-D-11', '70-D-12', '70-D-13', '70-D-14', '70-D-15', '70-D-16', '70-D-17', '70-D-18', '70-D-19', '70-D-20', '70-D-21', '70-D-22', '70-D-23', '70-D-24', '70-D-25', '70-D-26', '70-D-27', '70-D-28', '70-D-29', '70-D-30', '70-D-31', '70-D-32', '70-D-33', '70-D-34', '70-D-35', '70-D-36', '70-D-37', '70-D-38', '70-D-39', '70-D-40', '70-D-41', '70-D-42', '70-D-43', '70-D-44', '70-D-45', '70-D-46', '70-D-47', '70-D-48', '70-D-49', '70-D-50', '70-D-51', '70-D-52', '70-D-53', '70-D-54', '70-D-55', '70-D-56', '70-D-57', '70-D-58', '70-D-59', '70-D-60', '70-D-61', '70-D-62', '70-D-63', '70-D-64']",50,80,Down,70-D-00,70-D-64,Zone 4
851,852,70-U,"['70-U-00', '70-U-01', '70-U-02', '70-U-03', '70-U-04', '70-U-05', '70-U-06', '70-U-07', '70-U-08', '70-U-09', '70-U-10', '70-U-11', '70-U-12', '70-U-13', '70-U-14', '70-U-15', '70-U-16', '70-U-17', '70-U-18', '70-U-19', '70-U-20', '70-U-21', '70-U-22', '70-U-23', '70-U-24', '70-U-25', '70-U-26', '70-U-27', '70-U-28', '70-U-29', '70-U-30', '70-U-31', '70-U-32', '70-U-33', '70-U-34', '70-U-35', '70-U-36', '70-U-37', '70-U-38', '70-U-39', '70-U-40', '70-U-41', '70-U-42', '70-U-43', '70-U-44', '70-U-45', '70-U-46', '70-U-47', '70-U-48', '70-U-49', '70-U-50', '70-U-51', '70-U-52', '70-U-53', '70-U-54', '70-U-55', '70-U-56', '70-U-57', '70-U-58', '70-U-59', '70-U-60', '70-U-61', '70-U-62', '70-U-63', '70-U-64']",50,80,Up,70-U-00,70-U-64,Zone 4
852,853,70A-D,"['70A-D-00', '70A-D-01', '70A-D-02', '70A-D-03', '70A-D-04', '70A-D-05', '70A-D-06', '70A-D-07', '70A-D-08', '70A-D-09', '70A-D-10', '70A-D-11', '70A-D-12', '70A-D-13', '70A-D-14', '70A-D-15', '70A-D-16', '70A-D-17', '70A-D-18', '70A-D-19', '70A-D-20', '70A-D-21', '70A-D-22', '70A-D-23', '70A-D-24', '70A-D-25', '70A-D-26', '70A-D-27', '70A-D-28', '70A-D-29', '70A-D-30', '70A-D-31', '70A-D-32', '70A-D-33', '70A-D-34', '70A-D-35', '70A-D-36', '70A-D-37', '70A-D-38', '70A-D-39', '70A-D-40', '70A-D-41', '70A-D-42', '70A-D-43', '70A-D-44', '70A-D-45', '70A-D-46', '70A-D-47', '70A-D-48', '70A-D-49', '70A-D-50']",50,80,Down,70A-D-00,70A-D-50,Zone 4
853,854,70A-U,"['70A-U-00', '70A-U-01', '70A-U-02', '70A-U-03', '70A-U-04', '70A-U-05', '70A-U-06', '70A-U-07', '70A-U-08', '70A-U-09', '70A-U-10', '70A-U-11', '70A-U-12', '70A-U-13', '70A-U-14', '70A-U-15', '70A-U-16', '70A-U-17', '70A-U-18', '70A-U-19', '70A-U-20', '70A-U-21', '70A-U-22', '70A-U-23', '70A-U-24', '70A-U-25', '70A-U-26', '70A-U-27', '70A-U-28', '70A-U-29', '70A-U-30', '70A-U-31', '70A-U-32', '70A-U-33', '70A-U-34', '70A-U-35', '70A-U-36', '70A-U-37', '70A-U-38', '70A-U-39', '70A-U-40', '70A-U-41', '70A-U-42', '70A-U-43', '70A-U-44', '70A-U-45', '70A-U-46', '70A-U-47', '70A-U-48', '70A-U-49', '70A-U-50']",50,80,Up,70A-U-00,70A-U-50,Zone 4
854,855,70B-D,"['70B-D-00', '70B-D-01', '70B-D-02', '70B-D-03', '70B-D-04', '70B-D-05', '70B-D-06', '70B-D-07', '70B-D-08', '70B-D-09', '70B-D-10', '70B-D-11', '70B-D-12', '70B-D-13', '70B-D-14', '70B-D-15', '70B-D-16', '70B-D-17', '70B-D-18', '70B-D-19', '70B-D-20', '70B-D-21', '70B-D-22', '70B-D-23', '70B-D-24', '70B-D-25', '70B-D-26', '70B-D-27', '70B-D-28', '70B-D-29', '70B-D-30', '70B-D-31', '70B-D-32', '70B-D-33', '70B-D-34']",50,80,Down,70B-D-00,70B-D-34,Zone 4
855,856,70B-U,"['70B-U-00', '70B-U-01', '70B-U-02', '70B-U-03', '70B-U-04', '70B-U-05', '70B-U-06', '70B-U-07', '70B-U-08', '70B-U-09', '70B-U-10', '70B-U-11', '70B-U-12', '70B-U-13', '70B-U-14', '70B-U-15', '70B-U-16', '70B-U-17', '70B-U-18', '70B-U-19', '70B-U-20', '70B-U-21', '70B-U-22', '70B-U-23', '70B-U-24', '70B-U-25', '70B-U-26', '70B-U-27', '70B-U-28', '70B-U-29', '70B-U-30', '70B-U-31', '70B-U-32', '70B-U-33', '70B-U-34']",50,80,Up,70B-U-00,70B-U-34,Zone 4
856,857,70C-D,"['70C-D-00', '70C-D-01', '70C-D-02', '70C-D-03', '70C-D-04', '70C-D-05', '70C-D-06', '70C-D-07', '70C-D-08', '70C-D-09', '70C-D-10', '70C-D-11', '70C-D-12', '70C-D-13', '70C-D-14', '70C-D-15', '70C-D-16', '70C-D-17', '70C-D-18', '70C-D-19', '70C-D-20', '70C-D-21', '70C-D-22', '70C-D-23', '70C-D-24', '70C-D-25', '70C-D-26', '70C-D-27', '70C-D-28', '70C-D-29', '70C-D-30', '70C-D-31', '70C-D-32', '70C-D-33', '70C-D-34', '70C-D-35', '70C-D-36', '70C-D-37', '70C-D-38', '70C-D-39', '70C-D-40', '70C-D-41', '70C-D-42', '70C-D-43', '70C-D-44', '70C-D-45']",50,80,Down,70C-D-00,70C-D-45,Zone 4
857,858,70C-U,"['70C-U-00', '70C-U-01', '70C-U-02', '70C-U-03', '70C-U-04', '70C-U-05', '70C-U-06', '70C-U-07', '70C-U-08', '70C-U-09', '70C-U-10', '70C-U-11', '70C-U-12', '70C-U-13', '70C-U-14', '70C-U-15', '70C-U-16', '70C-U-17', '70C-U-18', '70C-U-19', '70C-U-20', '70C-U-21', '70C-U-22', '70C-U-23', '70C-U-24', '70C-U-25', '70C-U-26', '70C-U-27', '70C-U-28', '70C-U-29', '70C-U-30', '70C-U-31', '70C-U-32', '70C-U-33', '70C-U-34', '70C-U-35', '70C-U-36', '70C-U-37', '70C-U-38', '70C-U-39', '70C-U-40', '70C-U-41', '70C-U-42', '70C-U-43', '70C-U-44', '70C-U-45']",50,80,Up,70C-U-00,70C-U-45,Zone 4
858,859,71-D,"['71-D-00', '71-D-01', '71-D-02', '71-D-03', '71-D-04', '71-D-05', '71-D-06', '71-D-07', '71-D-08', '71-D-09', '71-D-10', '71-D-11', '71-D-12', '71-D-13', '71-D-14', '71-D-15', '71-D-16', '71-D-17', '71-D-18', '71-D-19', '71-D-20', '71-D-21', '71-D-22', '71-D-23', '71-D-24', '71-D-25', '71-D-26', '71-D-27', '71-D-28', '71-D-29', '71-D-30', '71-D-31', '71-D-32', '71-D-33', '71-D-34', '71-D-35', '71-D-36', '71-D-37', '71-D-38']",50,80,Down,71-D-00,71-D-38,Zone 4
859,860,71-U,"['71-U-00', '71-U-01', '71-U-02', '71-U-03', '71-U-04', '71-U-05', '71-U-06', '71-U-07', '71-U-08', '71-U-09', '71-U-10', '71-U-11', '71-U-12', '71-U-13', '71-U-14', '71-U-15', '71-U-16', '71-U-17', '71-U-18', '71-U-19', '71-U-20', '71-U-21', '71-U-22', '71-U-23', '71-U-24', '71-U-25', '71-U-26', '71-U-27', '71-U-28', '71-U-29', '71-U-30', '71-U-31', '71-U-32', '71-U-33', '71-U-34', '71-U-35', '71-U-36', '71-U-37', '71-U-38']",50,80,Up,71-U-00,71-U-38,Zone 4
860,861,72-D,"['72-D-00', '72-D-01', '72-D-02', '72-D-03', '72-D-04', '72-D-05', '72-D-06', '72-D-07', '72-D-08', '72-D-09', '72-D-10', '72-D-11', '72-D-12', '72-D-13', '72-D-14', '72-D-15', '72-D-16', '72-D-17', '72-D-18', '72-D-19', '72-D-20', '72-D-21', '72-D-22', '72-D-23', '72-D-24', '72-D-25', '72-D-26', '72-D-27', '72-D-28', '72-D-29', '72-D-30', '72-D-31', '72-D-32', '72-D-33', '72-D-34', '72-D-35', '72-D-36', '72-D-37', '72-D-38', '72-D-39', '72-D-40', '72-D-41', '72-D-42', '72-D-43', '72-D-44', '72-D-45', '72-D-46', '72-D-47', '72-D-48']",50,80,Down,72-D-00,72-D-48,Zone 4
861,862,72-U,"['72-U-00', '72-U-01', '72-U-02', '72-U-03', '72-U-04', '72-U-05', '72-U-06', '72-U-07', '72-U-08', '72-U-09', '72-U-10', '72-U-11', '72-U-12', '72-U-13', '72-U-14', '72-U-15', '72-U-16', '72-U-17', '72-U-18', '72-U-19', '72-U-20', '72-U-21', '72-U-22', '72-U-23', '72-U-24', '72-U-25', '72-U-26', '72-U-27', '72-U-28', '72-U-29', '72-U-30', '72-U-31', '72-U-32', '72-U-33', '72-U-34', '72-U-35', '72-U-36', '72-U-37', '72-U-38', '72-U-39', '72-U-40', '72-U-41', '72-U-42', '72-U-43', '72-U-44', '72-U-45', '72-U-46', '72-U-47', '72-U-48']",50,80,Up,72-U-00,72-U-48,Zone 4
862,863,73-D,"['73-D-00', '73-D-01', '73-D-02', '73-D-03', '73-D-04', '73-D-05', '73-D-06', '73-D-07', '73-D-08', '73-D-09', '73-D-10', '73-D-11', '73-D-12', '73-D-13', '73-D-14', '73-D-15', '73-D-16', '73-D-17', '73-D-18', '73-D-19', '73-D-20', '73-D-21', '73-D-22', '73-D-23', '73-D-24', '73-D-25', '73-D-26', '73-D-27', '73-D-28', '73-D-29', '73-D-30', '73-D-31', '73-D-32', '73-D-33', '73-D-34', '73-D-35', '73-D-36', '73-D-37', '73-D-38']",50,80,Down,73-D-00,73-D-38,Zone 4
863,864,73-U,"['73-U-00', '73-U-01', '73-U-02', '73-U-03', '73-U-04', '73-U-05', '73-U-06', '73-U-07', '73-U-08', '73-U-09', '73-U-10', '73-U-11', '73-U-12', '73-U-13', '73-U-14', '73-U-15', '73-U-16', '73-U-17', '73-U-18', '73-U-19', '73-U-20', '73-U-21', '73-U-22', '73-U-23', '73-U-24', '73-U-25', '73-U-26', '73-U-27', '73-U-28', '73-U-29', '73-U-30', '73-U-31', '73-U-32', '73-U-33', '73-U-34', '73-U-35', '73-U-36', '73-U-37', '73-U-38', '73-U-39', '73-U-40']",50,80,Up,73-U-00,73-U-40,Zone 4
864,865,75-D,"['75-D-00', '75-D-01', '75-D-02', '75-D-03', '75-D-04', '75-D-05', '75-D-06', '75-D-07', '75-D-08', '75-D-09', '75-D-10', '75-D-11', '75-D-12', '75-D-13', '75-D-14', '75-D-15', '75-D-16', '75-D-17', '75-D-18', '75-D-19', '75-D-20', '75-D-21', '75-D-22', '75-D-23', '75-D-24', '75-D-25', '75-D-26', '75-D-27', '75-D-28', '75-D-29', '75-D-30', '75-D-31', '75-D-32']",50,80,Down,75-D-00,75-D-32,Zone 3
