ID,Direction,StopName,StopCode,Latitude,Longitude,Status,StopType,Routes,Zone
3860,UP,ghorpade peth,5A-U-02,18.4999802,73.8638505,Inactive,Secondary,"['5A-U', '20B-U', '184A-U', '29-U', '176A-U', '196A-U', '230-U', '200-U', '20-U', '184A-NGT-U', '5-U', '24-NGT-U', '31A-U']",Zone 2
3861,UP,st vibhagiya karyalay,5A-U-03,18.500575,73.866515,Active,Primary,"['5A-U', '20B-U', '184A-U', '29-U', '176A-U', '196A-U', '230-U', '200-U', '20-U', '184A-NGT-U', '5-U', '24-NGT-U', '31A-U']",Zone 2
3862,UP,sonavane hospital,5A-U-04,18.5055096,73.8684705,Active,Primary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '141-U']",Zone 2
3863,UP,ramoshigate,5A-U-05,18.5108857,73.8683478,Inactive,Secondary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '31A-U', '141-U']",Zone 2
3864,UP,ad camp chowk,5A-U-06,18.5125483,73.8686867,Inactive,Secondary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '141-U']",Zone 2
3865,UP,nana peth,5A-U-07,18.5178586,73.8683263,Active,Primary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '141-U']",Zone 2
3866,UP,power house rastapeth,5A-U-08,18.5186983,73.8683533,Active,Primary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '141-U']",Zone 2
3867,UP,kem hospital,5A-U-09,18.5201517,73.8676583,Inactive,Secondary,"['5A-U', '230-U', '144-U', '144K-U', '5-U', '24-NGT-U', '141-U']",Zone 2
3868,UP,sasoon hospital,5A-U-10,18.5256417,73.8720465,Inactive,Secondary,"['3-U', '5-U', '132A-U', '132-U', '133-U', '29-U', '230-U', '20-U', '144-U', '141-U', '158-U', '165-U', '234-U', '92-U', '140-U', '236-U', '108-U', '5A-U', '144K-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
3869,UP,pune station,5A-U-11,18.5283433,73.8741367,Inactive,Secondary,"['154-U', '177K-U', '3-U', '5-U', '135-NGT-U', '132A-U', '132-U', '196-U', '133-U', '29-U', '203-U', '230-U', '20-U', '144-U', '134-U', '141-U', '170-U', '203-NGT-U', '203P-U', '177-U', '158-U', '165-U', '234-U', '92-U', '163-U', '140-U', '236-U', '166-U', '108-U', '5A-U', '144K-U', '146-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
3870,UP,ruby hall,5A-U-12,18.53315,73.8780844,Active,Primary,"['133-U', '5A-U', '29-U', '236-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '169-U', '134-U', '132-U', '166-U']",Zone 3
3871,UP,ganpati chowk tadiwala road,5A-U-13,18.5348883,73.8760667,Active,Primary,['5A-U'],Zone 3
3872,UP,tadiwala road,5A-U-14,18.5344483,73.8738533,Inactive,Secondary,['5A-U'],Zone 3
3873,DOWN,pune station,5-D-00,18.5281731,73.8744715,Active,Primary,"['144-D', '31A-D', '3-D', '203P-D', '154-D', '177B-D', '146-D', '39-D', '163-D', '5-D', '134-D', '196-D', '92-D', '170A-D', '186-D', '203-NGT-D', '203-D', '177D-D', '177K-D', '177-D', '170-D', '166-D', '20-D']",Zone 3
3874,DOWN,incometax office,5-D-01,18.525427,73.876599,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '154-D', '169-D', '165-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '92-D', '132A-D', '5A-D', '158-D', '166-D', '20-D']",Zone 3
3875,DOWN,gpo,5-D-02,18.5230107,73.8762017,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '203P-D', '154-D', '169-D', '165-D', '175-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '196-D', '160-D', '92-D', '132A-D', '5A-D', '186-D', '203-NGT-D', '158-D', '168-D', '203-D', '177D-D', '166-D', '20-D']",Zone 3
3876,DOWN,collector kacheri,5-D-03,18.5243533,73.871855,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '169-D', '165-D', '175-D', '39-D', '163-D', '5-D', '133-D', '160-D', '92-D', '170A-D', '132A-D', '5A-D', '158-D', '168-D', '170-D', '166-D']",Zone 3
3877,DOWN,jilha parishad,5-D-04,18.5238109,73.8699532,Inactive,Secondary,"['144-D', '31A-D', '3-D', '5A-D', '5-D']",Zone 3
3878,DOWN,kem hospital,5-D-05,18.5201317,73.8677417,Active,Primary,"['144-D', '5-D', '5A-D']",Zone 2
3879,DOWN,power house rastapeth,5-D-06,18.5188276,73.8684127,Inactive,Secondary,"['39-D', '5-D', '5A-D']",Zone 2
3880,DOWN,nana peth,5-D-07,18.5174132,73.8684958,Active,Primary,"['39-D', '5-D', '5A-D']",Zone 2
3881,DOWN,ad camp chowk,5-D-08,18.513245,73.8687517,Active,Primary,"['39-D', '5-D', '5A-D']",Zone 2
3882,DOWN,ramoshigate,5-D-09,18.5094885,73.8682907,Inactive,Secondary,"['39-D', '5-D', '5A-D']",Zone 2
3883,DOWN,sonavane hospital,5-D-10,18.505761,73.8686295,Inactive,Secondary,"['39-D', '5-D', '5A-D']",Zone 2
3884,DOWN,st vibhagiya karyalay,5-D-11,18.5004067,73.8665367,Inactive,Secondary,"['29-D', '184A-D', '200-D', '20B-D', '196A-D', '5A-D', '176A-D', '184A-NGT-D', '5-D', '20-D']",Zone 2
3885,DOWN,ghorpade peth,5-D-12,18.4998836,73.8638142,Active,Primary,"['29-D', '31A-D', '184A-D', '200-D', '20B-D', '196A-D', '5A-D', '176A-D', '184A-NGT-D', '5-D', '20-D']",Zone 2
3886,DOWN,swargate depo,5-D-13,18.5001583,73.861415,Inactive,Secondary,"['29-D', '31A-D', '184A-D', '200-D', '20B-D', '196A-D', '5A-D', '176A-D', '184A-NGT-D', '5-D', '20-D']",Zone 2
3887,DOWN,swargate,5-D-14,18.5004408,73.8594748,Active,Primary,"['31A-D', '3-D', '2F-D', '2-D', '13L-D', '216C-D', '20B-D', '21A-D', '90-D', '217B-D', '38-D', '176A-D', '5-D', '26-D', '29-D', '2A-D', '90P-D', '196A-D', '215A-D', '88A-D', '5A-D', '89-D', '13-D', '33A-D', '184A-NGT-D', '216A-D', '215-D', '184A-D', '200-D', '2E-D', '2B-D', '297-D', '2-NGT-D', '22A-D']",Zone 2
3888,UP,swargate,5-U-00,18.4993533,73.8581423,Inactive,Secondary,"['215-U', '2A-U', '89-U', '3-U', '5-U', '2B-U', '31A-U', '29-U', '2G-U', '27-U', '230-U', '184A-NGT-U', '20-U', '2-NGT-U', '38-U', '26-U', '2E-U', '216A-U', '184A-U', '13-U', '297-U', '217B-U', '215A-U', '196A-U', '200-U', '216C-U', '33A-U', '5A-U', '20B-U', '22A-U', '176A-U', '90-U', '13L-U', '2-U', '24-NGT-U', '21A-U', '90P-U']",Zone 2
3889,UP,swargate depo,5-U-01,18.5005347,73.8596867,Inactive,Secondary,"['5A-U', '20B-U', '184A-U', '29-U', '176A-U', '196A-U', '230-U', '200-U', '20-U', '184A-NGT-U', '5-U', '24-NGT-U', '31A-U']",Zone 2
3890,UP,ghorpade peth,5-U-02,18.4999802,73.8638505,Inactive,Secondary,"['5A-U', '20B-U', '184A-U', '29-U', '176A-U', '196A-U', '230-U', '200-U', '20-U', '184A-NGT-U', '5-U', '24-NGT-U', '31A-U']",Zone 2
3891,UP,st vibhagiya karyalay,5-U-03,18.500575,73.866515,Inactive,Secondary,"['5A-U', '20B-U', '184A-U', '29-U', '176A-U', '196A-U', '230-U', '200-U', '20-U', '184A-NGT-U', '5-U', '24-NGT-U', '31A-U']",Zone 2
3892,UP,sonavane hospital,5-U-04,18.5057533,73.868474,Active,Primary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '141-U']",Zone 2
3893,UP,ramoshigate,5-U-05,18.5095267,73.8682317,Inactive,Secondary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '31A-U', '141-U']",Zone 2
3894,UP,ad camp chowk,5-U-06,18.51312,73.868715,Inactive,Secondary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '141-U']",Zone 2
3895,UP,nana peth,5-U-07,18.5170269,73.8683977,Active,Primary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '141-U']",Zone 2
3896,UP,power house rastapeth,5-U-08,18.5187053,73.8682822,Active,Primary,"['5A-U', '230-U', '5-U', '39-U', '24-NGT-U', '140-U', '141-U']",Zone 2
3897,UP,kem hospital,5-U-09,18.5201851,73.8676283,Inactive,Secondary,"['5A-U', '230-U', '144-U', '144K-U', '5-U', '24-NGT-U', '141-U']",Zone 2
3898,UP,sasoon hospital,5-U-10,18.5256417,73.8720465,Active,Primary,"['3-U', '5-U', '132A-U', '132-U', '133-U', '29-U', '230-U', '20-U', '144-U', '141-U', '158-U', '165-U', '234-U', '92-U', '140-U', '236-U', '108-U', '5A-U', '144K-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
3899,UP,pune station,5-U-11,18.5283433,73.8741367,Inactive,Secondary,"['154-U', '177K-U', '3-U', '5-U', '135-NGT-U', '132A-U', '132-U', '196-U', '133-U', '29-U', '203-U', '230-U', '20-U', '144-U', '134-U', '141-U', '170-U', '203-NGT-U', '203P-U', '177-U', '158-U', '165-U', '234-U', '92-U', '163-U', '140-U', '236-U', '166-U', '108-U', '5A-U', '144K-U', '146-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
3900,UP,nehru stadium,64A-U-00,18.50111,73.85552,Active,Primary,['64A-U'],Zone 2
3901,UP,parvati payatha,64A-U-01,18.4993694,73.8528621,Inactive,Secondary,"['47A-U', '60A-U', '20-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '37-U', '18-U', '118A-U']",Zone 1
3902,UP,dandekar pul,64A-U-02,18.5011937,73.8467255,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
3903,UP,panmala,64A-U-03,18.500634,73.8449371,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
3904,UP,parvati jalshuddhikaran kendra,64A-U-04,18.4978033,73.8408583,Inactive,Secondary,"['47A-U', '60A-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '18-U', '118A-U']",Zone 1
3905,UP,ganeshmala,64A-U-05,18.4949966,73.8372807,Active,Primary,"['47A-U', '60A-U', '55-U', '117-NGT-U', '64A-U', '118-7-U', '118B-U', '118-U', '56-U', '18-U', '118A-U']",Zone 1
3906,UP,rakshalekha society,64A-U-06,18.4990543,73.8389719,Active,Primary,"['55-U', '64A-U', '56-U']",Zone 1
3907,UP,dattawadi mhasoba chowk,64A-U-07,18.5036307,73.8388503,Inactive,Secondary,['64A-U'],Zone 1
3908,UP,mhatre pul,64A-U-08,18.5038681,73.83887,Active,Primary,"['55-U', '64A-U', '56-U']",Zone 1
3909,UP,siddhi garden,64A-U-09,18.50199,73.83502,Inactive,Secondary,['64A-U'],Zone 1
3910,UP,royal park,64A-U-10,18.4961579,73.8316586,Inactive,Secondary,['64A-U'],Zone 1
3911,UP,dayanand shala,64A-U-11,18.49541,73.83097,Active,Primary,['64A-U'],Zone 1
3912,UP,saibaba mandir karvenagar,64A-U-12,18.49517,73.83073,Active,Primary,['64A-U'],Zone 1
3913,UP,navsahayadri,64A-U-13,18.49468,73.83029,Active,Primary,['64A-U'],Zone 1
3914,UP,vykentesh colony,64A-U-14,18.4874,73.82416,Active,Primary,['64A-U'],Zone 1
3915,UP,abhinav yantriki kendra,64A-U-15,18.48731,73.82334,Active,Primary,['64A-U'],Zone 1
3916,UP,shreedhar colony,64A-U-16,18.487197,73.8216177,Active,Primary,['64A-U'],Zone 1
3917,UP,shahu colony,64A-U-17,18.4871,73.81881,Active,Primary,['64A-U'],Zone 1
3918,UP,maharshi karve shikshan sanstha,64A-U-18,18.487361,73.8150222,Inactive,Secondary,['64A-U'],Zone 1
3919,UP,karvenagar,64A-U-19,18.4892415,73.8143831,Inactive,Secondary,"['280-U', '91-U', '64A-U', '82A-U', '277A-U']",Zone 1
3920,UP,galinde path,64A-U-20,18.484728,73.810454,Active,Primary,"['280-U', '91-U', '64A-U', '82A-U', '277A-U']",Zone 1
3921,UP,tapodham,64A-U-21,18.4821466,73.8079589,Inactive,Secondary,"['82A-U', '64A-U', '277A-U', '280-U']",Zone 1
3922,UP,warjegaon,64A-U-22,18.4801934,73.8038586,Inactive,Secondary,"['82A-U', '64A-U', '277A-U', '280-U']",Zone 1
3923,UP,malwadi,64A-U-23,18.4803670000001,73.8010039999996,Inactive,Secondary,"['82A-U', '64A-U', '82C-U', '277A-U']",Zone 1
3924,UP,dnyanesh society,64A-U-24,18.4779499,73.7982368,Active,Primary,"['82A-U', '64A-U', '82C-U', '277A-U']",Zone 1
3925,UP,warje malwadi,64A-U-25,18.4758,73.7958,Active,Primary,"['82A-U', '64A-U']",Zone 1
3926,DOWN,cipla center,80-D-00,18.488056,73.795001,Inactive,Secondary,['80-D'],Zone 1
3927,DOWN,runwal project,80-D-01,18.48703,73.79656,Inactive,Secondary,['80-D'],Zone 1
3928,DOWN,popularnagar,80-D-02,18.4858381,73.7980373,Active,Primary,['80-D'],Zone 1
3929,DOWN,navin highway,80-D-03,18.4808583,73.8041533,Active,Primary,['80-D'],Zone 1
3930,DOWN,warjegaon,80-D-04,18.4803749,73.8052953,Inactive,Secondary,"['277A-D', '280-D', '82B-D', '80-D', '82A-D']",Zone 1
3931,DOWN,tapodham,80-D-05,18.4820186,73.8077732,Inactive,Secondary,"['277A-D', '280-D', '82B-D', '80-D', '82A-D']",Zone 1
3932,DOWN,galinde path,80-D-06,18.4844484,73.8104527,Active,Primary,"['277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3933,DOWN,karvenagar,80-D-07,18.4893646,73.814559,Active,Primary,"['277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3934,DOWN,vadacha stop,80-D-08,18.491315,73.8151133,Inactive,Secondary,"['277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3935,DOWN,gandhi bhavan phata,80-D-09,18.4954052,73.81329346,Active,Primary,"['277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3936,DOWN,kothrud stand,80-D-10,18.4995829,73.8138353,Inactive,Secondary,"['144-D', '277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3937,DOWN,karve putala,80-D-11,18.5018183,73.8149417,Inactive,Secondary,"['82A-D', '80-D', '91-D', '280-D']",Zone 1
3938,DOWN,maruti mandir kothrud,80-D-12,18.5035975,73.8203376,Active,Primary,"['144-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3939,DOWN,paud phata,80-D-13,18.5054224,73.8242946,Inactive,Secondary,"['144-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3940,DOWN,sndt college,80-D-14,18.5072284,73.8283286,Inactive,Secondary,"['144-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3941,DOWN,nal stop,80-D-15,18.5088951,73.8320178,Active,Primary,"['144-D', '40-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3942,DOWN,sonal hall,80-D-16,18.5104046,73.8348541,Active,Primary,"['144-D', '40-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3943,DOWN,garware college,80-D-17,18.5121122,73.8384033,Inactive,Secondary,"['144-D', '40-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3944,DOWN,deccan corner,80-D-18,18.5139549,73.8418531,Active,Primary,"['144-D', '40-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3945,DOWN,goodluck chowk,80-D-19,18.5181,73.8414367,Active,Primary,"['58A-D', '58-D', '91-D', '80-D', '59-D']",Zone 1
3946,DOWN,fergusson college,80-D-20,18.52288,73.84092,Inactive,Secondary,"['91-D', '80-D']",Zone 4
3947,DOWN,dnyaneshwar paduka,80-D-21,18.5263715,73.8418312,Inactive,Secondary,"['91-D', '80-D']",Zone 4
3948,DOWN,police line,80-D-22,18.5264933,73.8442367,Inactive,Secondary,"['90P-D', '89-D', '91-D', '80-D', '90-D']",Zone 4
3949,DOWN,modern highschool,80-D-23,18.5251545,73.8492129,Active,Primary,"['146-D', '256-D', '256S-D', '256B-D', '90P-D', '80-D', '90-D', '89-D', '91-D', '26-D']",Zone 4
3950,DOWN,sawarkar bhavan,80-D-24,18.5223087,73.8502412,Inactive,Secondary,"['146-D', '256-D', '256S-D', '256B-D', '80-D']",Zone 4
3951,DOWN,ma na pa congress bhavan,80-D-25,18.5226,73.85312,Active,Primary,"['87C-D', '87-D', '280-D', '92-D', '80-D', '91-D', '82A-D', '93-D']",Zone 4
3952,DOWN,ma na pa congress bhavan,82A-D-00,18.5226,73.85312,Inactive,Secondary,"['87C-D', '87-D', '280-D', '92-D', '80-D', '91-D', '82A-D', '93-D']",Zone 4
3953,DOWN,balgandharv,82A-D-01,18.5223895,73.8490268,Active,Primary,"['87C-D', '87-D', '280-D', '90P-D', '92-D', '90-D', '89-D', '82A-D', '93-D', '26-D']",Zone 4
3954,DOWN,natraj talkies,82A-D-02,18.5192604,73.8452698,Active,Primary,"['87C-D', '87-D', '280-D', '90P-D', '92-D', '90-D', '89-D', '82A-D', '93-D', '26-D']",Zone 1
3955,DOWN,deccan gymkhana,82A-D-03,18.5167408,73.8429184,Inactive,Secondary,"['87C-D', '87-D', '58A-D', '280-D', '58-D', '90P-D', '92-D', '59-D', '89-D', '90-D', '82A-D', '93-D', '26-D']",Zone 1
3956,DOWN,deccan corner,82A-D-04,18.5139549,73.8418531,Active,Primary,"['144-D', '40-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3957,DOWN,garware college,82A-D-05,18.5121122,73.8384033,Active,Primary,"['144-D', '40-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3958,DOWN,sonal hall,82A-D-06,18.5104046,73.8348541,Active,Primary,"['144-D', '40-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3959,DOWN,nal stop,82A-D-07,18.5088951,73.8320178,Inactive,Secondary,"['144-D', '40-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3960,DOWN,sndt college,82A-D-08,18.5072284,73.8283286,Active,Primary,"['144-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3961,DOWN,paud phata,82A-D-09,18.5054224,73.8242946,Inactive,Secondary,"['144-D', '112-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3962,DOWN,maruti mandir kothrud,82A-D-10,18.5035975,73.8203376,Inactive,Secondary,"['144-D', '280-D', '92-D', '80-D', '91-D', '82A-D']",Zone 1
3963,DOWN,karve putala,82A-D-11,18.5018672,73.8152502,Inactive,Secondary,"['82A-D', '80-D', '91-D', '280-D']",Zone 1
3964,DOWN,kothrud stand,82A-D-12,18.4995829,73.8138353,Inactive,Secondary,"['144-D', '277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3965,DOWN,gandhi bhavan phata,82A-D-13,18.4954052,73.81329346,Active,Primary,"['277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3966,DOWN,vadacha stop,82A-D-14,18.4911833,73.8152505,Inactive,Secondary,"['277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3967,DOWN,karvenagar,82A-D-15,18.4893646,73.814559,Inactive,Secondary,"['277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3968,DOWN,galinde path,82A-D-16,18.4844484,73.8104527,Inactive,Secondary,"['277A-D', '280-D', '82B-D', '80-D', '91-D', '82A-D']",Zone 1
3969,DOWN,tapodham,82A-D-17,18.4820186,73.8077732,Active,Primary,"['277A-D', '280-D', '82B-D', '80-D', '82A-D']",Zone 1
3970,DOWN,warjegaon,82A-D-18,18.4803749,73.8052953,Active,Primary,"['277A-D', '280-D', '82B-D', '80-D', '82A-D']",Zone 1
3971,DOWN,malwadi,82A-D-19,18.4802320000002,73.8009639999999,Active,Primary,"['82A-D', '277A-D']",Zone 1
3972,DOWN,dnyanesh society,82A-D-20,18.4780006,73.7982712,Active,Primary,"['82A-D', '277A-D', '82B-D']",Zone 1
3973,DOWN,warje malwadi,82A-D-21,18.4803773,73.8010666,Active,Primary,"['82A-D', '82B-D']",Zone 1
3974,UP,warje malwadi,82A-U-00,18.480354,73.800995,Active,Primary,"['82A-U', '64A-U']",Zone 1
3975,UP,dnyanesh society,82A-U-01,18.4779499,73.7982368,Active,Primary,"['82A-U', '64A-U', '82C-U', '277A-U']",Zone 1
3976,UP,malwadi,82A-U-02,18.4803670000001,73.8010039999996,Active,Primary,"['82A-U', '64A-U', '82C-U', '277A-U']",Zone 1
3977,UP,warjegaon,82A-U-03,18.4801934,73.8038586,Inactive,Secondary,"['82A-U', '64A-U', '277A-U', '280-U']",Zone 1
3978,UP,tapodham,82A-U-04,18.4821466,73.8079589,Active,Primary,"['82A-U', '64A-U', '277A-U', '280-U']",Zone 1
3979,UP,galinde path,82A-U-05,18.484728,73.810454,Active,Primary,"['280-U', '91-U', '64A-U', '82A-U', '277A-U']",Zone 1
3980,UP,karvenagar,82A-U-06,18.4892415,73.8143831,Inactive,Secondary,"['280-U', '91-U', '64A-U', '82A-U', '277A-U']",Zone 1
3981,UP,vadacha stop,82A-U-07,18.4915013,73.8151593,Active,Primary,"['82A-U', '91-U', '277A-U', '280-U']",Zone 1
3982,UP,gandhi bhavan phata,82A-U-08,18.49482,73.81319,Active,Primary,"['82A-U', '91-U', '277A-U', '280-U']",Zone 1
3983,UP,kothrud stand,82A-U-09,18.4998558,73.8136825,Inactive,Secondary,"['280-U', '144-U', '91-U', '82A-U', '277A-U']",Zone 1
3984,UP,karve putala,82A-U-10,18.5018157,73.8149418,Active,Primary,"['82A-U', '91-U', '280-U']",Zone 1
3985,UP,maruti mandir kothrud,82A-U-11,18.5036519,73.8203647,Inactive,Secondary,"['144-U', '91-U', '144K-U', '92-U', '82A-U', '280-U']",Zone 1
3986,UP,paud phata,82A-U-12,18.5060507,73.8261713,Active,Primary,"['279B-U', '144-U', '91-U', '144K-U', '92-U', '112-U', '108-U', '82A-U', '280-U']",Zone 1
3987,UP,sndt college,82A-U-13,18.5073011,73.8285106,Active,Primary,"['279B-U', '144-U', '91-U', '144K-U', '92-U', '112-U', '108-U', '82A-U', '280-U']",Zone 1
3988,UP,nal stop,82A-U-14,18.5090199,73.8319626,Active,Primary,"['40-U', '279B-U', '144-U', '91-U', '144K-U', '92-U', '112-U', '108-U', '82A-U', '280-U']",Zone 1
3989,UP,sonal hall,82A-U-15,18.5104522,73.8349594,Active,Primary,"['40-U', '279B-U', '144-U', '91-U', '144K-U', '92-U', '112-U', '108-U', '82A-U', '280-U']",Zone 1
3990,UP,garware college,82A-U-16,18.5124238,73.8387158,Active,Primary,"['40-U', '279B-U', '144-U', '91-U', '144K-U', '92-U', '112-U', '108-U', '82A-U', '280-U']",Zone 1
3991,UP,deccan corner,82A-U-17,18.5135317,73.8413717,Active,Primary,"['40-U', '279B-U', '144-U', '91-U', '144K-U', '92-U', '112-U', '108-U', '82A-U', '280-U']",Zone 1
3992,UP,goodluck chowk,82A-U-18,18.5180706,73.841491,Inactive,Secondary,"['89-U', '27-U', '90-U', '82A-U', '58A-U', '92-U', '59-U', '58-U', '26-U', '90P-U', '280-U']",Zone 1
3993,UP,fergusson college,82A-U-19,18.5228047,73.8409449,Active,Primary,"['89-U', '27-U', '90-U', '82A-U', '92-U', '26-U', '90P-U', '280-U']",Zone 4
3994,UP,dnyaneshwar paduka,82A-U-20,18.5264003,73.8418955,Active,Primary,"['89-U', '27-U', '90-U', '82A-U', '146-U', '92-U', '26-U', '90P-U', '280-U']",Zone 4
3995,UP,police line,82A-U-21,18.5265235,73.8439739,Active,Primary,"['82A-U', '280-U']",Zone 4
3996,UP,modern highschool,82A-U-22,18.5251471,73.8492142,Active,Primary,"['82A-U', '280-U']",Zone 4
3997,UP,savarkar bhavan,82A-U-23,18.5223533,73.8495933,Active,Primary,"['82A-U', '280-U']",Zone 4
3998,UP,ma na pa congress bhavan,82A-U-24,18.5226,73.85312,Inactive,Secondary,"['82A-U', '146-U', '91-U', '280-U']",Zone 4
3999,DOWN,sutarwadi pashan,87-D-00,18.5348496,73.780332,Active,Primary,['87-D'],Zone 4
4000,DOWN,shivnagar,87-D-01,18.5383047,73.7842557,Active,Primary,['87-D'],Zone 4
4001,DOWN,kumbharvasti pashan,87-D-02,18.5409149,73.7790248,Inactive,Secondary,['87-D'],Zone 4
4002,DOWN,bhagvatinagar,87-D-03,18.5423112,73.7770826,Inactive,Secondary,['87-D'],Zone 4
4003,DOWN,vitbhatti pashan,87-D-04,18.5459934,73.7764482,Inactive,Secondary,['87-D'],Zone 4
4004,DOWN,pashan naka,87-D-05,18.5380374,73.7970963,Active,Primary,"['87C-D', '87-D']",Zone 4
4005,DOWN,ardl gate,87-D-06,18.5379867,73.8024508,Active,Primary,"['87C-D', '87-D']",Zone 4
4006,DOWN,imd colony,87-D-07,18.5379107,73.8052928,Active,Primary,"['87C-D', '87-D']",Zone 4
4007,DOWN,marado company,87-D-08,18.5392393,73.809767,Active,Primary,['87-D'],Zone 4
4008,DOWN,panchwati,87-D-09,18.5391356,73.8095369,Active,Primary,"['87C-D', '87-D']",Zone 4
4009,DOWN,ncl gate,87-D-10,18.5396787,73.8126579,Inactive,Secondary,"['87C-D', '87-D']",Zone 4
4010,DOWN,ncl colony,87-D-11,18.5398178,73.8147418,Inactive,Secondary,"['87C-D', '87-D']",Zone 4
4011,DOWN,abhiman shree society,87-D-12,18.5400515,73.8172379,Inactive,Secondary,"['87C-D', '87-D']",Zone 4
4012,DOWN,loyala highschool,87-D-13,18.5414751,73.8236372,Active,Primary,"['87C-D', '87-D']",Zone 4
4013,DOWN,wireless office,87-D-14,18.5418966,73.8269948,Active,Primary,"['87C-D', '87-D']",Zone 4
4014,DOWN,pune vidhyapeeth gate,87-D-15,18.54145,73.83016,Inactive,Secondary,"['87C-D', '256-D', '256S-D', '87-D', '256B-D', '114-D', '88A-D', '93-D']",Zone 4
4015,DOWN,e square,87-D-16,18.5381332,73.834743,Inactive,Secondary,"['87C-D', '256-D', '256S-D', '87-D', '256B-D', '114-D', '88A-D', '116-D', '93-D']",Zone 4
4016,DOWN,pumping station,87-D-17,18.5329668,73.8417364,Inactive,Secondary,"['87C-D', '256-D', '256S-D', '87-D', '256B-D', '114-D', '88A-D', '116-D', '93-D']",Zone 4
4017,DOWN,mhasoba gate,87-D-18,18.5324048,73.8425476,Inactive,Secondary,"['87C-D', '256-D', '256S-D', '87-D', '256B-D', '114-D', '88A-D', '116-D', '93-D']",Zone 4
4018,DOWN,coep hostel,87-D-19,18.5285928,73.8523147,Inactive,Secondary,"['256S-D', '2-D', '13L-D', '146-D', '256-D', '21A-D', '38-D', '26-D', '87C-D', '2A-D', '37-D', '92-D', '114-D', '88A-D', '13-D', '33A-D', '93-D', '87-D', '2B-D', '297-D', '256B-D', '2-NGT-D', '116-D']",Zone 4
